Object,Time Step,Instance ID,Coordinates,Wireless Delay,Num Users
MonitoredBaseStation_4,612,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,613,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,613,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,613,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,613,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,614,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,614,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,614,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,614,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,615,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,615,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,615,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,615,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,616,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,616,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,616,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,616,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,617,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,617,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,617,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,617,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,618,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,618,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,618,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,618,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,619,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,619,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,619,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,619,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,620,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,620,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,620,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,620,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,621,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,621,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,621,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,621,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,622,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,622,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,622,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,622,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,623,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,623,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,623,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,623,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,624,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,624,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,624,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,624,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,625,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,625,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,625,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,625,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,626,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,626,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,626,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,626,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,627,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,627,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,627,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,627,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,628,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,628,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,628,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,628,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,629,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,629,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,629,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,629,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,630,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,630,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,630,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,630,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,631,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,631,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,631,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,631,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,632,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,632,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,632,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,632,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,633,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,633,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,633,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,633,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,634,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,634,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,634,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,634,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,635,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,635,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,635,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,635,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,636,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,636,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,636,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,636,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,637,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,637,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,637,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,637,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,638,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,638,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,638,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,638,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,639,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,639,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,639,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,639,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,640,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,640,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,640,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,640,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,641,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,641,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,641,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,641,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,642,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,642,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,642,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,642,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,643,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,643,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,643,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,643,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,644,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,644,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,644,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,644,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,645,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,645,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,645,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,645,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,646,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,646,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,646,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,646,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,647,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,647,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,647,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,647,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,648,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,648,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,648,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,648,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,649,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,649,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,649,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,649,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,650,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,650,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,650,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,650,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,651,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,651,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,651,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,651,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,652,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,652,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,652,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,652,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,653,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,653,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,653,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,653,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,654,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,654,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,654,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,654,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,655,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,655,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,655,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,655,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,656,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,656,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,656,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,656,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,657,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,657,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,657,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,657,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,658,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,658,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,658,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,658,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,659,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,659,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,659,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,659,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,660,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,660,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,660,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,660,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,661,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,661,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,661,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,661,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,662,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,662,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,662,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,662,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,663,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,663,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,663,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,663,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,664,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,664,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,664,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,664,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,665,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,665,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,665,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,665,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,666,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,666,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,666,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,666,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,667,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,667,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,667,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,667,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,668,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,668,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,668,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,668,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,669,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,669,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,669,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,669,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,670,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,670,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,670,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,670,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,671,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,671,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,671,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,671,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,672,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,672,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,672,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,672,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,673,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,673,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,673,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,673,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,674,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,674,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,674,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,674,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,675,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,675,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,675,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,675,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,676,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,676,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,676,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,676,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,677,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,677,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,677,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,677,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,678,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,678,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,678,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,678,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,679,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,679,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,679,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,679,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,680,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,680,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,680,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,680,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,681,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,681,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,681,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,681,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,682,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,682,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,682,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,682,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,683,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,683,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,683,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,683,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,684,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,684,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,684,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,684,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,685,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,685,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,685,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,685,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,686,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,686,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,686,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,686,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,687,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,687,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,687,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,687,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,688,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,688,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,688,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,688,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,689,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,689,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,689,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,689,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,690,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,690,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,690,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,690,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,691,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,691,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,691,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,691,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,692,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,692,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,692,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,692,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,693,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,693,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,693,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,693,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,694,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,694,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,694,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,694,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,695,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,695,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,695,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,695,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,696,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,696,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,696,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,696,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,697,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,697,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,697,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,697,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,698,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,698,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,698,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,698,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,699,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,699,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,699,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,699,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,700,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,700,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,700,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,700,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,701,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,701,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,701,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,701,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,702,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,702,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,702,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,702,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,703,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,703,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,703,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,703,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,704,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,704,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,704,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,704,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,705,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,705,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,705,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,705,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,706,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,706,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,706,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,706,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,707,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,707,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,707,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,707,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,708,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,708,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,708,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,708,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,709,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,709,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,709,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,709,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,710,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,710,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,710,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,710,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,711,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,711,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,711,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,711,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,712,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,712,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,712,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,712,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,713,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,713,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,713,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,713,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,714,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,714,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,714,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,714,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,715,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,715,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,715,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,715,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,716,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,716,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,716,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,716,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,717,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,717,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,717,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,717,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,718,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,718,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,718,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,718,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,719,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,719,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,719,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,719,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,720,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,720,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,720,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,720,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,721,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,721,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,721,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,721,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,722,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,722,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,722,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,722,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,723,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,723,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,723,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,723,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,724,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,724,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,724,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,724,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,725,1,"[0, 0]",5.0,7
